index,小区名称,所在区域,总价,总价单位,单价,单价单位,房屋年代,户型,楼层,建筑面积,房屋朝向,装修情况,梯户比例,配备电梯,产权年限
2283,香城花园一区,相城 元和 ,285,万,26004,元/平米,2012年建/板楼,3室2厅1厨1卫,低楼层 (共6层),109.6㎡,南,精装,一梯两户,无,70年
2284,晨曦怡庭,相城 元和 内环至中环,268,万,22906,元/平米,2015年建/板楼,3室2厅1厨2卫,中楼层 (共11层),117㎡,南 北,精装,一梯两户,有,70年
2285,花南家园,相城 元和 ,160,万,24243,元/平米,2009年建/板楼,2室1厅1厨1卫,中楼层 (共18层),66㎡,南,简装,两梯四户,有,70年
2286,太阳花园,相城 元和 内环至中环,330,万,14667,元/平米,2008年建/板楼,6室2厅1厨3卫,高楼层 (共10层),225㎡,南,精装,一梯两户,有,70年
2287,太阳花园,相城 元和 内环至中环,308,万,14000,元/平米,2006年建/板楼,5室3厅1厨3卫,高楼层 (共11层),220㎡,南,精装,一梯两户,有,70年
2288,康锦苑,相城 元和 ,240,万,21334,元/平米,2008年建/板楼,3室2厅1厨1卫,低楼层 (共15层),112.5㎡,南,简装,两梯两户,有,70年
2289,丽致星河,相城 渭塘 内环内,317,万,13904,元/平米,2005年建/板楼,4室3厅1厨2卫,高楼层 (共9层),228㎡,南,毛坯,一梯一户,有,70年
2290,恒基水漾花城,相城 活力岛 内环内,235,万,26405,元/平米,2017年建/塔楼,3室2厅1厨1卫,中楼层 (共25层),89㎡,南,精装,两梯四户,有,70年
2291,合景峰汇十期,相城 活力岛 内环至中环,65,万,14131,元/平米,2013年建/板楼,2室2厅1厨1卫,高楼层 (共19层),46㎡,北,精装,三梯三十三户,有,40年
2292,星云汇生活广场,相城 元和 内环至中环,75,万,15625,元/平米,2016年建/板楼,2室2厅1厨2卫,中楼层 (共16层),48㎡,北,精装,四梯三十户,有,40年
2293,派克公寓,相城 元和 内环内,85,万,16038,元/平米,未知年建/板楼,1室1厅1厨1卫,高楼层 (共6层),53㎡,北,简装,两梯四十七户,有,70年
2294,嘉和丽园,相城 元和 ,90,万,15818,元/平米,2007年建/板楼,1室0厅1厨0卫,低楼层 (共11层),56.9㎡,暂无数据,简装,一梯两户,有,70年
2295,南亚花园,相城 元和 内环至中环,265,万,15332,元/平米,2005年建/板楼,5室3厅1厨3卫,高楼层 (共5层),172.85㎡,南,精装,一梯两户,无,70年
2296,中粮祥云国际,相城 元和 内环至中环,210,万,23596,元/平米,2018年建/塔楼,3室2厅1厨1卫,高楼层 (共27层),89㎡,南,简装,两梯四户,有,70年
2297,绿色时光花园西区,相城 元和 ,216,万,17280,元/平米,2003年建/板楼,4室2厅1厨2卫,低楼层 (共4层),125㎡,南 北,精装,一梯两户,无,70年
2298,锦绣江南(相城区),相城 元和 ,210,万,21251,元/平米,2005年建/板楼,2室2厅1厨1卫,低楼层 (共6层),98.82㎡,南 北,精装,一梯两户,无,70年
2299,合景峰汇六期,相城 活力岛 内环至中环,511,万,28871,元/平米,2016年建/板楼,4室2厅1厨2卫,高楼层 (共21层),177㎡,南 北,精装,两梯三户,有,70年
2300,中惠爱丁堡,相城 阳澄湖 内环内,420,万,19091,元/平米,2009年建/板楼,4室2厅1厨3卫,低楼层 (共1层),220㎡,南,简装, , ,70年
2301,春申景城,相城 黄埭 中环至外环,175,万,21136,元/平米,2010年建/板楼,3室2厅1厨1卫,高楼层 (共5层),82.8㎡,南,简装,一梯两户,无,70年
2302,建邦华府,相城 黄埭 ,175,万,19545,元/平米,2011年建/板楼,2室2厅1厨1卫,高楼层 (共9层),89.54㎡,南 北,精装,一梯两户,有,70年
2303,登云家园,相城 元和 内环至中环,205,万,12813,元/平米,1999年建/板楼,3室2厅1厨2卫,高楼层 (共5层),160㎡,南,精装,一梯两户,无,70年
2304,花南家园,相城 元和 ,266,万,20462,元/平米,2009年建/板楼,3室2厅1厨2卫,中楼层 (共22层),130㎡,南 北,简装,两梯四户,有,70年
2305,凯翔国际广场公寓,相城 元和 外环外,165,万,17011,元/平米,2009年建/板楼,3室2厅1厨1卫,低楼层 (共33层),97㎡,东南,精装,五梯三十四户,有,70年
2306,南亚花园,相城 元和 内环至中环,290,万,15548,元/平米,2005年建/板楼,6室2厅1厨2卫,高楼层 (共5层),186.52㎡,南 北,精装,一梯两户,无,70年
2307,康阳新村,相城 黄埭 ,183,万,15647,元/平米,2010年建/板楼,3室2厅1厨2卫,低楼层 (共10层),116.96㎡,南,精装,一梯两户,有,70年
2308,恒基旭辉发现岛,相城 活力岛 中环至外环,98,万,20082,元/平米,2017年建/板楼,2室1厅1厨1卫,高楼层 (共20层),48.8㎡,南,其他,四梯三十八户,有,40年
2309,万泾花园,相城 元和 内环至中环,238,万,20344,元/平米,2011年建/板楼,2室2厅2厨2卫,高楼层 (共30层),116.99㎡,南,精装,两梯四户,有,70年
2310,华润城立方,相城 活力岛 内环至中环,368,万,30667,元/平米,2015年建/板楼,4室1厅1厨2卫,高楼层 (共17层),120㎡,南 北,精装,两梯六户,有,70年
2311,海亮香榭里,相城 元和 内环内,350,万,29662,元/平米,2015年建/板楼,4室2厅1厨2卫,高楼层 (共27层),118㎡,南 北,精装,两梯四户,有,70年
2312,冠城大通蓝湾,相城 黄埭 中环至外环,265,万,19925,元/平米,2012年建/板楼,3室2厅1厨2卫,低楼层 (共25层),133㎡,南,精装,两梯四户,有,70年
2313,卓兴澜庭,相城 太平 中环至外环,218,万,24325,元/平米,2016年建/板塔结合,3室2厅1厨1卫,高楼层 (共18层),89.62㎡,南,精装,一梯两户,有,70年
2314,香城花园一区,相城 元和 ,400,万,20409,元/平米,2012年建/板楼,5室2厅1厨3卫,高楼层 (共6层),196㎡,南,精装,一梯两户,无,70年
2315,水韵花都家园,相城 活力岛 内环至中环,315,万,22662,元/平米,2014年建/板楼,4室2厅2厨2卫,低楼层 (共15层),139㎡,南,精装,两梯三户,有,70年
2316,康桥溪岸花园,相城 活力岛 内环内,295,万,36420,元/平米,2013年建/板楼,3室2厅1厨2卫,高楼层 (共31层),81㎡,南,精装,三梯四户,有,70年
2317,恒基水漾花城,相城 活力岛 内环内,357,万,25141,元/平米,2017年建/塔楼,3室2厅1厨2卫,低楼层 (共25层),142㎡,东 南,毛坯,两梯三户,有,70年
2318,花好月圆,相城 元和 ,298,万,20411,元/平米,2012年建/板楼,3室2厅1厨2卫,高楼层 (共33层),146㎡,东 西,简装,两梯三户,有,70年
2319,恒基水漾花城,相城 活力岛 内环内,215,万,24713,元/平米,2017年建/塔楼,2室2厅1厨1卫,低楼层 (共25层),87㎡,南 北,其他,两梯四户,有,70年
2320,泰元家园,相城 元和 内环至中环,232,万,17059,元/平米,2005年建/板楼,3室2厅1厨2卫,中楼层 (共5层),136㎡,南,精装,一梯两户,无,70年
2321,望馨花苑,相城 望亭 ,173,万,13731,元/平米,2005年建/板楼,3室2厅1厨2卫,中楼层 (共5层),126㎡,南,其他,一梯两户,无,70年
2322,御亭水岸花园,相城 望亭 ,180,万,15000,元/平米,2011年建/板楼,3室2厅1厨2卫,低楼层 (共5层),120㎡,南,精装,一梯两户,无,70年
2323,绿色时光花园东区,相城 元和 ,220,万,15715,元/平米,2003年建/板楼,3室2厅1厨2卫,中楼层 (共5层),140㎡,南,精装,一梯两户,无,70年
2324,嘉元花园北区,相城 元和 ,255,万,20912,元/平米,2005年建/板楼,3室2厅1厨2卫,中楼层 (共5层),121.94㎡,南,精装,一梯两户,无,70年
2325,恒基水漾花城,相城 活力岛 内环内,220,万,26323,元/平米,2014年建/塔楼,2室2厅1厨1卫,高楼层 (共21层),83.58㎡,南,简装,两梯三户,有,70年
2326,合景峰汇八期,相城 活力岛 内环至中环,265,万,29445,元/平米,未知年建/板楼,3室2厅1厨1卫,中楼层 (共15层),90㎡,南,精装,两梯三户,有,70年
2327,招商依云华苑,相城 活力岛 内环至中环,286,万,26000,元/平米,2016年建/板楼,3室2厅1厨2卫,低楼层 (共27层),110㎡,南,精装,两梯四户,有,70年
2328,花南家园,相城 元和 ,250,万,19231,元/平米,2009年建/板楼,3室2厅1厨2卫,低楼层 (共18层),130㎡,南,精装,两梯四户,有,70年
2329,金星花苑,相城 黄埭 内环内,224,万,15482,元/平米,未知年建/板楼,3室2厅1厨2卫,中楼层 (共6层),144.69㎡,南,精装,一梯两户,无,70年
2330,裴圩家园,相城 黄埭 ,122,万,17429,元/平米,2009年建/板楼,2室1厅1厨1卫,中楼层 (共5层),70㎡,南,简装,一梯两户,无,70年
2331,海伦堡珍珠湾花园,相城 渭塘 中环至外环,190,万,18701,元/平米,2017年建/板楼,3室2厅1厨1卫,高楼层 (共17层),101.6㎡,南,毛坯,两梯四户,有,70年
2332,建邦华府,相城 黄埭 ,240,万,20162,元/平米,2011年建/板楼,3室2厅2厨1卫,高楼层 (共9层),119.04㎡,南,其他,一梯两户,有,70年
2333,安元佳苑四区,相城 元和 内环至中环,236,万,18154,元/平米,2007年建/板楼,3室2厅1厨2卫,中楼层 (共5层),130㎡,南 北,其他,一梯两户,无,70年
2334,望亭大街,相城 望亭 ,128,万,12191,元/平米,未知年建/暂无数据,3室2厅1厨2卫,中楼层 (共4层),105㎡,南,精装,一梯两户,暂无数据,70年
2335,冠城大通蓝湾,相城 黄埭 中环至外环,370,万,20787,元/平米,2012年建/板楼,3室2厅1厨2卫,高楼层 (共13层),178㎡,南 北,其他,一梯两户,有,70年
2336,当代万国墅ΜΟΜΛ,相城 元和 内环至中环,450,万,40910,元/平米,2018年建/板塔结合,4室2厅1厨3卫,高楼层 (共7层),110㎡,南,精装, , ,70年
2337,漕湖花园一区,相城 漕湖产业开发区 ,172,万,14851,元/平米,2004年建/板楼,3室2厅1厨2卫,中楼层 (共5层),115.82㎡,南,精装,一梯两户,无,70年
2338,锦绣江南(相城区),相城 元和 ,265,万,21722,元/平米,2005年建/板楼,3室2厅1厨2卫,低楼层 (共6层),122㎡,南,简装,一梯两户,无,70年
2339,香城花园三区,相城 元和 ,300,万,27597,元/平米,2008年建/板楼,5室2厅1厨2卫,高楼层 (共6层),108.71㎡,南,精装,一梯两户,无,70年
2340,合景峰汇十一期,相城 活力岛 ,74,万,15417,元/平米,2016年建/板楼,2室2厅0厨1卫,中楼层 (共18层),48㎡,北,精装,三梯二十二户,有,40年
2341,华辰嘉园南区,相城 活力岛 内环至中环,390,万,27662,元/平米,2008年建/板楼,3室2厅1厨2卫,中楼层 (共5层),140.99㎡,南,毛坯,一梯一户,无,70年
2342,金辉优步水岸,相城 高铁新城 中环至外环,500,万,38760,元/平米,未知年建/板塔结合,4室2厅1厨2卫,中楼层 (共6层),129㎡,南,毛坯, , ,70年
2343,恒基水漾花城,相城 活力岛 内环内,385,万,26867,元/平米,2014年建/塔楼,4室1厅1厨2卫,低楼层 (共15层),143.3㎡,南,精装,两梯四户,有,70年
2344,锦绣江南(相城区),相城 元和 ,260,万,20696,元/平米,2005年建/板楼,3室2厅0厨2卫,低楼层 (共6层),125.63㎡,南,精装,一梯两户,无,70年
2345,湖畔樾山,相城 阳澄湖 外环外,184,万,20280,元/平米,2019年建/板楼,3室2厅1厨1卫,中楼层 (共33层),90.73㎡,南,精装,两梯四户,有,70年
2346,万科北宸之光,相城 活力岛 内环至中环,300,万,30928,元/平米,2019年建/板塔结合,4室1厅1厨1卫,中楼层 (共32层),97㎡,南,其他,两梯三户,有,70年
2347,果园新村,相城 望亭 ,160,万,13224,元/平米,2012年建/塔楼,3室2厅1厨2卫,低楼层 (共17层),121㎡,南,毛坯,两梯四户,有,70年
2348,庆元家园,相城 元和 ,206,万,16613,元/平米,2009年建/板楼,4室2厅1厨2卫,高楼层 (共30层),124㎡,南,精装,两梯四户,有,70年
2349,合景峰汇十期,相城 活力岛 内环至中环,68,万,12975,元/平米,2013年建/板楼,2室1厅1厨1卫,低楼层 (共19层),52.41㎡,南,简装,两梯十二户,有,40年
2350,合景峰汇十期,相城 活力岛 内环至中环,68,万,12975,元/平米,2013年建/板楼,2室1厅1厨1卫,低楼层 (共19层),52.41㎡,南,简装,两梯十二户,有,40年
2351,金辉融侨城,相城 活力岛 内环至中环,270,万,27836,元/平米,2012年建/板楼,3室1厅1厨2卫,低楼层 (共24层),97㎡,南,精装,两梯三户,有,70年
2352,依云水岸,相城 元和 外环外,700,万,28226,元/平米,未知年建/暂无数据,5室2厅1厨4卫,中楼层 (共4层),248㎡,南,毛坯, , ,70年
2353,晨曦馨苑,相城 元和 内环至中环,378,万,23774,元/平米,2008年建/板楼,4室2厅1厨3卫,高楼层 (共5层),159㎡,南 北,精装,一梯两户,无,70年
2354,香城花园一区,相城 元和 ,360,万,17735,元/平米,2012年建/板楼,5室2厅1厨2卫,高楼层 (共6层),202.99㎡,南,精装,一梯两户,有,70年
2355,恒基旭辉发现岛,相城 活力岛 中环至外环,72,万,14400,元/平米,2017年建/板楼,2室2厅1厨1卫,高楼层 (共20层),50㎡,北,精装,四梯三十八户,有,40年
2356,海亮香榭时光,相城 元和 中环至外环,58,万,10944,元/平米,2016年建/板楼,1室1厅1厨1卫,高楼层 (共6层),53㎡,北,简装,一梯九十四户,无,40年
2357,合景峰汇商务广场,相城 活力岛 内环至中环,55,万,15278,元/平米,2017年建/板楼,1室1厅1厨1卫,低楼层 (共18层),36㎡,北,精装,两梯三十一户,有,40年
2358,中环百汇商业广场,相城 元和 内环至中环,70,万,12090,元/平米,2012年建/板楼,2室1厅1厨1卫,高楼层 (共18层),57.9㎡,东北,精装,八梯四十九户,有,40年
2359,合景峰汇商务广场,相城 活力岛 内环至中环,62,万,17223,元/平米,2017年建/板楼,1室1厅1厨1卫,低楼层 (共18层),36㎡,南,精装,两梯三十一户,有,40年
2360,中粮祥云国际,相城 元和 内环至中环,240,万,26667,元/平米,2018年建/塔楼,3室2厅1厨1卫,高楼层 (共27层),90㎡,南,简装,两梯四户,有,70年
2361,紫薇花园,相城 望亭 ,135,万,13747,元/平米,2006年建/板楼,2室1厅1厨1卫,中楼层 (共5层),98.21㎡,南,简装,一梯两户,无,70年
2362,新尚商业广场,相城 元和 内环内,73,万,11653,元/平米,未知年建/板楼,1室1厅1厨1卫,中楼层 (共18层),62.65㎡,南,简装,五梯十八户,有,70年
2363,合景峰汇商务广场,相城 活力岛 内环至中环,58,万,16112,元/平米,2017年建/板楼,1室0厅1厨1卫,中楼层 (共18层),36㎡,南,精装,两梯三十一户,有,40年
2364,繁花中心,相城 活力岛 内环至中环,65,万,11639,元/平米,未知年建/板楼,1室1厅1厨1卫,低楼层 (共18层),55.85㎡,北,精装,四梯二十三户,有,40年
2365,恒基旭辉发现岛,相城 活力岛 中环至外环,74.5,万,16081,元/平米,2017年建/板楼,1室1厅1厨1卫,中楼层 (共20层),46.33㎡,北,精装,四梯三十八户,有,40年
2366,德诚公寓,相城 元和 内环至中环,43,万,8432,元/平米,2009年建/板楼,1室1厅1厨1卫,中楼层 (共22层),51㎡,西,简装,三梯二十户,有,40年
2367,星湖花海,相城 元和 内环至中环,305,万,23644,元/平米,2016年建/板楼,4室2厅1厨2卫,中楼层 (共20层),129㎡,南 北,毛坯,两梯四户,有,70年
2368,高铁新城圆融广场,相城 高铁新城 中环至外环,140,万,17200,元/平米,2016年建/板塔结合,2室2厅1厨2卫,高楼层 (共21层),81.4㎡,南,精装,两梯二十二户,有,40年
2369,恒基旭辉发现岛,相城 活力岛 中环至外环,90,万,18750,元/平米,2017年建/板楼,2室1厅1厨1卫,中楼层 (共20层),48㎡,南,精装,四梯三十八户,有,40年
2370,恒基旭辉发现岛,相城 活力岛 中环至外环,72,万,17143,元/平米,2017年建/板楼,1室1厅1厨1卫,中楼层 (共20层),42㎡,北,精装,四梯三十八户,有,40年
2371,新尚商业广场,相城 元和 内环内,79,万,12761,元/平米,未知年建/板楼,2室1厅1厨1卫,中楼层 (共18层),61.91㎡,南,精装,五梯十八户,有,70年
2372,恒基旭辉发现岛,相城 活力岛 中环至外环,75,万,16675,元/平米,2017年建/板楼,2室2厅1厨1卫,低楼层 (共20层),44.98㎡,北,精装,四梯三十八户,有,40年
2373,恒基旭辉发现岛,相城 活力岛 中环至外环,87,万,17861,元/平米,2017年建/板楼,2室2厅1厨1卫,低楼层 (共20层),48.71㎡,南,精装,四梯三十八户,有,40年
2374,合景峰汇十期,相城 活力岛 内环至中环,72,万,15000,元/平米,2013年建/板楼,2室2厅1厨1卫,低楼层 (共19层),48㎡,南,精装,三梯三十三户,有,40年
2375,恒基旭辉发现岛,相城 活力岛 中环至外环,76,万,16522,元/平米,2017年建/板楼,1室1厅1厨1卫,高楼层 (共20层),46㎡,北,精装,四梯三十八户,有,40年
2376,恒基旭辉发现岛,相城 活力岛 中环至外环,78,万,16250,元/平米,2017年建/板楼,2室1厅1厨1卫,低楼层 (共20层),48㎡,北,精装,四梯三十八户,有,40年
2377,凯翔国际广场公寓,相城 元和 外环外,120,万,14474,元/平米,2009年建/板楼,2室1厅1厨1卫,中楼层 (共33层),82.91㎡,南,简装,三梯三十一户,有,70年
2378,御苑家园B、C区,相城 活力岛 内环至中环,265,万,12442,元/平米,2006年建/板楼,5室2厅1厨3卫,高楼层 (共5层),213㎡,南 北,简装,一梯两户,无,70年
2379,红鼎湾花园,相城 元和 内环至中环,400,万,18265,元/平米,2013年建/板楼,3室2厅2厨2卫,中楼层 (共5层),219㎡,南,精装,一梯两户,无,70年
2380,望亭大街,相城 望亭 ,181,万,12027,元/平米,未知年建/暂无数据,4室2厅1厨2卫,低楼层 (共3层),150.5㎡,南,精装,一梯一户,暂无数据,70年
2381,鑫之苑,相城 高铁新城 ,260,万,29214,元/平米,2015年建/塔楼,3室2厅1厨1卫,低楼层 (共33层),89㎡,南,精装,两梯四户,有,70年
2382,泰元家园,相城 元和 内环至中环,145,万,21324,元/平米,2005年建/板楼,2室1厅1厨1卫,中楼层 (共5层),68㎡,南 北,简装,一梯两户,无,70年
2383,宝润168广场,相城 渭塘 ,65,万,11606,元/平米,2013年建/板楼,2室1厅1厨1卫,高楼层 (共8层),56.01㎡,南,简装,两梯十八户,有,40年
2384,燕回江南院,相城 渭塘 中环至外环,539,万,27335,元/平米,2018年建/板楼,3室3厅1厨4卫,低楼层 (共3层),197.19㎡,南,毛坯, , ,70年
